3.13283726128518,3.12524440971028,3.1212702653677,3.11922926323743,3.11825669899866,3.11788812170832,3.11786434854341,3.11803652981041,3.11831748879735,3.11865561336912,3.11902029741868,3.11939356132032,3.11976510329249,3.1201293163098,3.12048346088677,3.12082653252801,3.12115855423304,3.12148013292933,3.12179218171525,3.12209574720456,3.12239190390058,3.12268169145325,3.1229660793417,3.12324594901405
3.1252445557539,3.12052076416407,3.11840411144635,3.11762867211405,3.11755627004802,3.11785113369739,3.1183310886373,3.11889555863229,3.11948885167676,3.12008059109888,3.12065490580328,3.12120428992495,3.12172604099401,3.12222016350149,3.12268812469771,3.12313211505225,3.12355461161807,3.12395812486998,3.12434505719115,3.12471762926742,3.12507784750278,3.12542749582683,3.12576814158002,3.12610114908672
3.12117894583432,3.11851345603316,3.11772256122302,3.11784707870048,3.11841251681732,3.11917572156561,3.12000986739851,3.12084904790493,3.12166016543911,3.12242806620063,3.12314742705291,3.1238182265023,3.12444318118414,3.12502628783055,3.12557199881876,3.12608476548636,3.12656879631676,3.12702794061224,3.12746564478501,3.12788494976426,3.12828851070098,3.12867862776357,3.12905728141896,3.12942616838835
3.11945904774496,3.11829004441626,3.11845918586009,3.11923300765322,3.12025677527499,3.12135500268672,3.122441291477,3.12347505010942,3.1244396665528,3.12533108036909,3.12615164175213,3.12690676208285,3.12760308170147,3.12824747963552,3.12884655666036,3.12940638573263,3.12993241271246,3.13042944003497,3.1309016543769,3.13135267580317,3.13178561549978,3.13220313486704,3.13260750208976,3.13300064426462
3.1192954626466,3.1192300485607,3.12010460149135,3.12135359531545,3.12271118884866,3.12405212421637,3.12532001714792,3.12649306553329,3.12756688227217,3.12854562043585,3.1294372994333,3.13025133401105,3.13099724696456,3.13168402747817,3.13231984329238,3.13291194533086,3.13346667441764,3.13398951920311,3.1344851967394,3.13495773990427,3.13541058320602,3.13584664271579,3.13626838827499,3.13667790746841
3.12015514346723,3.12091527611943,3.12231559982243,3.12391716399319,3.12552110514202,3.12704003690776,3.12844021320067,3.12971399824996,3.13086621108391,3.13190717828972,3.13284916965331,3.13370459216531,3.13448511546463,3.13520129419417,3.13586245357732,3.1364767106331,3.13705106092451,3.13759149245248,3.13810310602931,3.13859023142931,3.13905653420875,3.13950511119623,3.13993857434066,3.14035912347475
3.12167354747143,3.12305996556894,3.12485766870027,3.1267244029862,3.12851251572368,3.13016360647296,3.13166126123769,3.13300868384292,3.13421772738556,3.13530342507439,3.13628127795054,3.13716596008938,3.13797076140232,3.1387074129366,3.13938610563826,3.14001560099887,3.14060337909289,3.14115579524824,3.14167823076976,3.14217523094246,3.14265062779451,3.14310764735653,3.14354900228728,3.14397697124367
3.12359801224776,3.12546614601503,3.12756836860466,3.12963728836572,3.13156495963,3.13331548206304,3.134885898512,3.136287822533,3.13753855571959,3.1386567684124,3.13966045124479,3.14056601888549,3.14138800027507,3.14213902207283,3.14282993110169,3.14346997451558,3.14406699539586,3.14462762254738,3.14515744467018,3.14566116520338,3.14614273734118,3.14660548031053,3.14705217870227,3.14748516687068
3.12575107560117,3.12799483607599,3.13033371752794,3.13255903135561,3.13459402619722,3.13642049849891,3.13804607679854,3.13948898478409,3.14077079969549,3.14191303952181,3.14293563851816,3.14385636568677,3.14469071039406,3.14545199061033,3.14615155707844,3.14679902819738,3.14740252298442,3.14796887684513,3.14850383409091,3.1490122159281,3.14949806501436,3.14996476873947,3.15041516374856,3.15085162422436
3.12800647510065,3.13054722262075,3.13307274705318,3.13542094810704,3.13753988217652,3.13942543593098,3.14109366776907,3.14256806165295,3.14387359255432,3.14503403695769,3.14607086690132,3.14700291994047,3.14784644083651,3.14861528940937,3.14932120986826,3.14997410926387,3.15058232015688,3.15115283700284,3.15169152320431,3.15220328949471,3.15269224602421,3.15316183115625,3.15361492007132,3.15405391609356
3.13027324592081,3.13305218554891,3.13572725046646,3.13817372938204,3.1403596317374,3.14229219135693,3.1439942577415,3.14549355091382,3.14681777950593,3.14799253473868,3.14904052236604,3.14998143571684,3.15083212337646,3.15160687739866,3.152317755155,3.15297489286424,3.15358679215075,3.15416057298911,3.15470219241887,3.15521663126068,3.15570805223152,3.15617993315383,3.15663517882052,3.15707621475218
3.1324850402725,3.13545790785974,3.13825487536444,3.14078154798166,3.14302215181392,3.14499315637181,3.14672294244227,3.14824268092417,3.14958230718299,3.1507688903392,3.15182614066518,3.152774448193,3.15363115308728,3.15441089932128,3.15512599928516,3.15578677585806,3.15640186839752,3.15697849914957,3.15752270144688,3.15803951320129,3.15853313992486,3.15900709153146,3.159464296859,3.15990719940884
3.13459285439816,3.13772615214506,3.14062440232468,3.14321802408969,3.14550455064517,3.14750804368176,3.14926143674121,3.15079874408369,3.15215173778509,3.15334870760224,3.15441419484991,3.15536916715506,3.15623137326283,3.15701575052832,3.15773482467316,3.1583990753247,3.15901725799003,3.15959668155414,3.16014344429814,3.1606626329905,3.16115848997056,3.16163455293332,3.16209377166499,3.1625386054392
3.13656000899318,3.13982830253954,3.14281247372309,3.14546342537545,3.14778970686801,3.14982167943663,3.15159606209782,3.15314923853064,3.15451451542819,3.15572120577193,3.15679455033792,3.15775600526584,3.15862366683837,3.15941272358647,3.16013588520418,3.16080376757937,3.16142522806909,3.16200765224829,3.16255719647367,3.16302599213082,3.16342101912746,3.16373749463224,3.1640385595696,3.16430396879052
3.13835864036105,3.14174259245913,3.14480129861524,3.14750269978042,3.1498645385002,3.15192244886366,3.15371632841501,3.1552845577519,3.15666174287169,3.15787806800238,3.1589593735762,3.15992753791166,3.1608009603983,3.1615652732527,3.16214090192009,3.16259389373762,3.162974584185,3.16325705472297,3.16340417642968,3.16343659042743,3.16339152822711,3.16327338283659,3.16304989272457,3.1627514686024
3.1399672183451,3.14345214004652,3.14657702392107,3.14932407780231,3.1517187719058,3.15380119000914,3.15561392405753,3.15719705678749,3.1585863093257,3.15980469524076,3.16065713907904,3.16129142573588,3.16162499311248,3.16181161876438,3.16194860958905,3.16192602091414,3.16177205761043,3.16145453972416,3.16113266085349,3.16082453481681,3.16052784847146,3.16023560070618,3.15990320898805,3.15956015175454
3.14136877157356,3.14494354134318,3.14812856669072,3.15091806958247,3.15334405788699,3.15545039897306,3.15728198988905,3.15867541868442,3.15946850043186,3.15981714350735,3.16007135905117,3.16017112172757,3.16008261558875,3.15973133101646,3.15936160781818,3.15899969213616,3.15863776287496,3.15826619736438,3.15789732935375,3.15754426210513,3.15720418513712,3.15687485975618,3.15655450224824,3.15623499287239
3.1425496064213,3.14620585370967,3.14944676966899,3.15227673929118,3.15473333192491,3.15662407435364,3.15740641240263,3.15785850363756,3.15807940413893,3.15818137038317,3.15788490957832,3.15739150039615,3.1569402712291,3.15649624189877,3.15606285717889,3.15566255988875,3.15528881561853,3.15491201284921,3.15454236209276,3.15415919906108,3.15378360712558,3.15341952162676,3.15306492476271,3.15271823123817
3.1434983751106,3.14722985588112,3.15052378649449,3.15338976085294,3.15479765072605,3.15546623939619,3.15582281752731,3.15600034213831,3.15572684410954,3.15515415710407,3.15461926496692,3.15408042562105,3.15357835410405,3.15310122494623,3.15263457299331,3.15218671660184,3.15176939774445,3.15137642506884,3.15100294272311,3.15064513714258,3.15027497746056,3.14988416275622,3.14949727681014,3.14911851592174
3.14420539396927,3.148007506699,3.151219451274,3.15248958980389,3.1531924852506,3.15356270576025,3.1536555763304,3.15314276042481,3.15250729924922,3.15180894035944,3.15118417012509,3.15058082442599,3.15003208679673,3.14954066496259,3.14909422388317,3.14863018726882,3.14817180889781,3.14774051663809,3.14733067602841,3.14691437186656,3.14649981617481,3.14609736094548,3.14570469812304,3.14530149747203
3.14466214339874,3.14832760256482,3.1498837870628,3.15070234995348,3.15114672705063,3.15119816012252,3.15064603090999,3.14983175550337,3.14903758810166,3.14828205273219,3.14761912149229,3.14700739323148,3.14639066913533,3.14584075234506,3.14533307838987,3.14482887316292,3.14436056423403,3.14392040694353,3.14349058386021,3.14304740454738,3.14261632372948,3.14217153685178,3.14173724559414,3.14131148835954
3.14479835886483,3.14692396781794,3.1479939497338,3.14856010263359,3.14870868401136,3.14824201554762,3.14728300443224,3.14635737434886,3.14548908772399,3.14465450784051,3.1438914451042,3.14321258668148,3.14257079290677,3.14200070784938,3.14148031892288,3.14095514737811,3.14043465689313,3.13994399902504,3.13947800230851,3.13903136499241,3.13857197054918,3.13810766861473,3.13765432462358,3.13720988165213
3.14352071704571,3.14501549543415,3.14580802401718,3.14610675052921,3.14590697347936,3.14491806439311,3.14383390176867,3.1427837092206,3.14175785509429,3.14087070432213,3.1400620376945,3.13936904591002,3.13867765678679,3.13803289703241,3.13745172544494,3.13691989505492,3.13641223420731,3.13589575689792,3.13540541170066,3.13493557293489,3.13448189322141,3.13402447681665,3.13356441882064,3.13311305902899
3.14168314128521,3.14282653942043,3.14339017988403,3.14349401409395,3.14272638973392,3.14153725318612,3.14024975394228,3.13904695788875,3.13796825551528,3.13705291946458,3.13615003498128,3.13535423002706,3.13466128452114,3.13404083130361,3.13342275256651,3.13285749144652,3.13233329624494,3.13181554041224,3.13131578276828,3.13083672279677,3.13037389403217,3.12990321396139,3.12941718884662,3.12894052044827
